Price,Close,Close,Close,Close,Close,High,High,High,High,High,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume
Ticker,AAPL,AMZN,GOOG,META,NFLX,AAPL,AMZN,GOOG,META,NFLX,AAPL,AMZN,GOOG,META,NFLX,AAPL,AMZN,GOOG,META,NFLX,AAPL,AMZN,GOOG,META,NFLX
Date,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-09 00:00:00,254.0399932861328,227.74000549316406,242.2100067138672,733.510009765625,1231.0699462890625,258.0,228.2100067138672,245.55499267578125,733.510009765625,1237.5,253.13999938964844,221.75,239.67999267578125,712.4400024414062,1211.8199462890625,257.80999755859375,225.0,245.05999755859375,718.280029296875,1214.25,38322000,46412100,19375700,12717200,2824100
2025-10-10 00:00:00,245.27000427246094,216.3699951171875,237.49000549316406,705.2999877929688,1220.0799560546875,256.3800048828125,228.25,244.83999633789062,735.27001953125,1247.0,244.0,216.0,236.68499755859375,704.510009765625,1219.0999755859375,254.94000244140625,226.2100067138672,242.16000366210938,730.9199829101562,1229.0,61999100,72367500,22449100,16980100,4279800
2025-10-13 00:00:00,247.66000366210938,220.07000732421875,244.63999938964844,715.7000122070312,1219.030029296875,249.69000244140625,220.67999267578125,244.99000549316406,719.9400024414062,1231.1199951171875,245.55999755859375,217.0399932861328,240.75,707.6400146484375,1206.81005859375,249.3800048828125,217.6999969482422,241.02999877929688,713.010009765625,1221.3499755859375,38142900,37809700,12465000,9251800,2460800
2025-10-14 00:00:00,247.77000427246094,216.38999938964844,246.19000244140625,708.6500244140625,1215.3499755859375,248.85000610351562,219.32000732421875,248.02499389648438,715.5499877929688,1224.2900390625,244.6999969482422,212.60000610351562,241.17799377441406,699.3300170898438,1203.0999755859375,246.60000610351562,215.55999755859375,241.7550048828125,707.780029296875,1214.75,35447900,45581500,17693500,8809300,2360100
2025-10-15 00:00:00,249.91000366210938,215.22000122070312,251.19000244140625,716.9450073242188,1207.6099853515625,251.82000732421875,217.7100067138672,252.75999450683594,723.9000244140625,1219.6199951171875,247.47999572753906,212.66000366210938,246.7899932861328,709.510009765625,1203.2099609375,249.3800048828125,216.6999969482422,247.91000366210938,716.8599853515625,1213.010009765625,20808516,35595757,10002807,6940137,1346931
